:START_ID,:END_ID,:TYPE,display_relation
14605,15770,drug_drug,synergistic interaction
14605,14259,drug_drug,synergistic interaction
14605,15501,drug_drug,synergistic interaction
14605,15373,drug_drug,synergistic interaction
14605,14198,drug_drug,synergistic interaction
14605,14784,drug_drug,synergistic interaction
14605,15093,drug_drug,synergistic interaction
14605,15320,drug_drug,synergistic interaction
14605,14638,drug_drug,synergistic interaction
14605,14380,drug_drug,synergistic interaction
14605,15201,drug_drug,synergistic interaction
14605,14272,drug_drug,synergistic interaction
14605,14980,drug_drug,synergistic interaction
14605,15274,drug_drug,synergistic interaction
22474,22153,phenotype_phenotype,parent-child
7688,6453,protein_protein,ppi
7688,6073,protein_protein,ppi
7688,36286,disease_protein,associated with
7688,28208,disease_protein,associated with
7688,33575,disease_protein,associated with
7688,27346,disease_protein,associated with
7688,28552,disease_protein,associated with
7688,30877,disease_protein,associated with
7688,29113,disease_protein,associated with
8428,34264,protein_protein,ppi
8428,4579,protein_protein,ppi
8428,28552,disease_protein,associated with
8428,30877,disease_protein,associated with
8428,29113,disease_protein,associated with
27202,22676,disease_phenotype_positive,phenotype present
27202,24423,disease_phenotype_positive,phenotype present
27202,26180,disease_phenotype_positive,phenotype present
27202,22759,disease_phenotype_positive,phenotype present
27202,22675,disease_phenotype_positive,phenotype present
27202,97056,disease_disease,parent-child
27202,22380,disease_phenotype_positive,phenotype present
27202,85558,disease_phenotype_positive,phenotype present
27202,22746,disease_phenotype_positive,phenotype present
27202,26258,disease_phenotype_positive,phenotype present
61820,373,exposure_protein,interacts with
61820,3495,exposure_protein,interacts with
61820,4968,exposure_protein,interacts with
61820,33575,exposure_disease,linked to
14326,23864,drug_effect,side effect
14326,22467,drug_effect,side effect
14326,22952,drug_effect,side effect
14326,22903,drug_effect,side effect
14326,23002,drug_effect,side effect
14326,23844,drug_effect,side effect
14326,24199,drug_effect,side effect
14326,25526,drug_effect,side effect
14326,25201,drug_effect,side effect
14326,23158,drug_effect,side effect
14326,22447,drug_effect,side effect
14326,22718,drug_effect,side effect
14326,22530,drug_effect,side effect
14326,26162,drug_effect,side effect
14326,84441,drug_effect,side effect
14326,23368,drug_effect,side effect
14326,22939,drug_effect,side effect
14326,23000,drug_effect,side effect
14326,93440,drug_effect,side effect
14326,23157,drug_effect,side effect
14326,84421,drug_effect,side effect
14326,84364,drug_effect,side effect
14326,22457,drug_effect,side effect
14326,22953,drug_effect,side effect
14326,84363,drug_effect,side effect
14326,22484,drug_effect,side effect
14326,22483,drug_effect,side effect
14326,22585,drug_effect,side effect
14326,85002,drug_effect,side effect
14326,25520,drug_effect,side effect
14326,84485,drug_effect,side effect
14326,84764,drug_effect,side effect
14326,26674,drug_effect,side effect
14326,24475,drug_effect,side effect
14326,22323,drug_effect,side effect
14326,23937,drug_effect,side effect
14326,23544,drug_effect,side effect
14326,22472,drug_effect,side effect
14326,22831,drug_effect,side effect
14326,22380,drug_effect,side effect
14326,85067,drug_effect,side effect
14326,22734,drug_effect,side effect
14326,84853,drug_effect,side effect
14326,15621,drug_drug,synergistic interaction
14326,14203,drug_drug,synergistic interaction
14326,14221,drug_drug,synergistic interaction
14326,14943,drug_drug,synergistic interaction
14326,14670,drug_drug,synergistic interaction
14326,15467,drug_drug,synergistic interaction
14326,14268,drug_drug,synergistic interaction
14326,14151,drug_drug,synergistic interaction
14326,15435,drug_drug,synergistic interaction
14326,17950,drug_drug,synergistic interaction
14326,14034,drug_drug,synergistic interaction
14326,14024,drug_drug,synergistic interaction
14326,14019,drug_drug,synergistic interaction
14326,15003,drug_drug,synergistic interaction
14326,14030,drug_drug,synergistic interaction
14326,14269,drug_drug,synergistic interaction
14326,14251,drug_drug,synergistic interaction
14326,14956,drug_drug,synergistic interaction
14326,14792,drug_drug,synergistic interaction
14326,14975,drug_drug,synergistic interaction
14326,15077,drug_drug,synergistic interaction
14326,14023,drug_drug,synergistic interaction
14326,15012,drug_drug,synergistic interaction
14326,15539,drug_drug,synergistic interaction
14326,15176,drug_drug,synergistic interaction
14326,15187,drug_drug,synergistic interaction
14326,14235,drug_drug,synergistic interaction
14326,14270,drug_drug,synergistic interaction
14326,33575,contraindication,contraindication
14326,29113,contraindication,contraindication
14326,15254,drug_drug,synergistic interaction
14326,14256,drug_drug,synergistic interaction
14326,14899,drug_drug,synergistic interaction
14326,16851,drug_drug,synergistic interaction
14326,16588,drug_drug,synergistic interaction
14326,14603,drug_drug,synergistic interaction
14326,15778,drug_drug,synergistic interaction
14326,14222,drug_drug,synergistic interaction
14326,14166,drug_drug,synergistic interaction
14326,14293,drug_drug,synergistic interaction
14326,14296,drug_drug,synergistic interaction
14326,14303,drug_drug,synergistic interaction
14326,14304,drug_drug,synergistic interaction
14326,14280,drug_drug,synergistic interaction
14326,14993,drug_drug,synergistic interaction
14326,14141,drug_drug,synergistic interaction
14326,15769,drug_drug,synergistic interaction
14326,14880,drug_drug,synergistic interaction
14326,14306,drug_drug,synergistic interaction
14326,14813,drug_drug,synergistic interaction
14326,15770,drug_drug,synergistic interaction
14326,14259,drug_drug,synergistic interaction
14326,15501,drug_drug,synergistic interaction
14326,15373,drug_drug,synergistic interaction
14326,15095,drug_drug,synergistic interaction
14326,15796,drug_drug,synergistic interaction
14326,15801,drug_drug,synergistic interaction
14326,15785,drug_drug,synergistic interaction
14326,15784,drug_drug,synergistic interaction
14326,14308,drug_drug,synergistic interaction
14326,14999,drug_drug,synergistic interaction
14326,14198,drug_drug,synergistic interaction
14326,14784,drug_drug,synergistic interaction
14326,15132,drug_drug,synergistic interaction
14326,15201,drug_drug,synergistic interaction
14326,15078,drug_drug,synergistic interaction
14326,20532,drug_drug,synergistic interaction
14326,20519,drug_drug,synergistic interaction
14326,20521,drug_drug,synergistic interaction
14326,14475,drug_drug,synergistic interaction
14326,20518,drug_drug,synergistic interaction
14326,14455,drug_drug,synergistic interaction
14326,20513,drug_drug,synergistic interaction
14326,20520,drug_drug,synergistic interaction
14326,14184,drug_drug,synergistic interaction
14326,14939,drug_drug,synergistic interaction
14326,14319,drug_drug,synergistic interaction
14326,14320,drug_drug,synergistic interaction
14326,15006,drug_drug,synergistic interaction
14326,14961,drug_drug,synergistic interaction
14326,14135,drug_drug,synergistic interaction
14326,14551,drug_drug,synergistic interaction
14326,14385,drug_drug,synergistic interaction
14326,14329,drug_drug,synergistic interaction
14326,15332,drug_drug,synergistic interaction
14326,17903,drug_drug,synergistic interaction
14326,17833,drug_drug,synergistic interaction
14326,20278,drug_drug,synergistic interaction
14326,20517,drug_drug,synergistic interaction
14326,14435,drug_drug,synergistic interaction
14326,20514,drug_drug,synergistic interaction
14326,15847,drug_drug,synergistic interaction
14326,17951,drug_drug,synergistic interaction
14326,17949,drug_drug,synergistic interaction
14326,14346,drug_drug,synergistic interaction
14326,15878,drug_drug,synergistic interaction
14326,17832,drug_drug,synergistic interaction
14326,15753,drug_drug,synergistic interaction
14326,15331,drug_drug,synergistic interaction
14326,14799,drug_drug,synergistic interaction
14326,15282,drug_drug,synergistic interaction
14326,15283,drug_drug,synergistic interaction
14326,14059,drug_drug,synergistic interaction
14326,14942,drug_drug,synergistic interaction
14326,15198,drug_drug,synergistic interaction
14326,15417,drug_drug,synergistic interaction
14326,14142,drug_drug,synergistic interaction
14326,14900,drug_drug,synergistic interaction
14326,14020,drug_drug,synergistic interaction
14326,14263,drug_drug,synergistic interaction
14326,14696,drug_drug,synergistic interaction
14326,14028,drug_drug,synergistic interaction
14326,14140,drug_drug,synergistic interaction
14326,15143,drug_drug,synergistic interaction
14326,14323,drug_drug,synergistic interaction
14326,14223,drug_drug,synergistic interaction
14326,15013,drug_drug,synergistic interaction
14326,15598,drug_drug,synergistic interaction
62166,84167,exposure_disease,linked to
14530,14956,drug_drug,synergistic interaction
14530,33575,contraindication,contraindication
14530,29113,contraindication,contraindication
14530,35764,contraindication,contraindication
14530,2387,drug_protein,carrier
14530,14217,drug_drug,synergistic interaction
14530,15273,drug_drug,synergistic interaction
14530,14060,drug_drug,synergistic interaction
14530,14141,drug_drug,synergistic interaction
14530,14059,drug_drug,synergistic interaction
61791,84167,exposure_disease,linked to
17231,15484,drug_drug,synergistic interaction
17231,14176,drug_drug,synergistic interaction
17231,14884,drug_drug,synergistic interaction
17231,15119,drug_drug,synergistic interaction
17231,15074,drug_drug,synergistic interaction
17231,19222,drug_drug,synergistic interaction
17231,14424,drug_drug,synergistic interaction
17231,15079,drug_drug,synergistic interaction
17231,14161,drug_drug,synergistic interaction
17231,14251,drug_drug,synergistic interaction
17231,14207,drug_drug,synergistic interaction
17231,14956,drug_drug,synergistic interaction
17231,15077,drug_drug,synergistic interaction
17231,14276,drug_drug,synergistic interaction
17231,18959,drug_drug,synergistic interaction
17231,15187,drug_drug,synergistic interaction
17231,33575,contraindication,contraindication
17231,29113,contraindication,contraindication
17231,35764,contraindication,contraindication
17231,14215,drug_drug,synergistic interaction
17231,14296,drug_drug,synergistic interaction
17231,14993,drug_drug,synergistic interaction
17231,14141,drug_drug,synergistic interaction
17231,15153,drug_drug,synergistic interaction
17231,14547,drug_drug,synergistic interaction
17231,15133,drug_drug,synergistic interaction
17231,15076,drug_drug,synergistic interaction
17231,14999,drug_drug,synergistic interaction
17231,15095,drug_drug,synergistic interaction
17231,14596,drug_drug,synergistic interaction
17231,14198,drug_drug,synergistic interaction
17231,15093,drug_drug,synergistic interaction
17231,15320,drug_drug,synergistic interaction
17231,14638,drug_drug,synergistic interaction
17231,14380,drug_drug,synergistic interaction
17231,15132,drug_drug,synergistic interaction
17231,15078,drug_drug,synergistic interaction
17231,14272,drug_drug,synergistic interaction
17231,14980,drug_drug,synergistic interaction
17231,15274,drug_drug,synergistic interaction
17231,16066,drug_drug,synergistic interaction
17231,16468,drug_drug,synergistic interaction
17231,17252,drug_drug,synergistic interaction
17231,20308,drug_drug,synergistic interaction
17231,17237,drug_drug,synergistic interaction
17231,17238,drug_drug,synergistic interaction
17231,17233,drug_drug,synergistic interaction
17231,14309,drug_drug,synergistic interaction
17231,15326,drug_drug,synergistic interaction
17231,14184,drug_drug,synergistic interaction
17231,14319,drug_drug,synergistic interaction
17231,15006,drug_drug,synergistic interaction
17231,14193,drug_drug,synergistic interaction
17231,14346,drug_drug,synergistic interaction
17231,14127,drug_drug,synergistic interaction
17231,17230,drug_drug,synergistic interaction
17231,17229,drug_drug,synergistic interaction
17231,14942,drug_drug,synergistic interaction
17231,15102,drug_drug,synergistic interaction
17231,15417,drug_drug,synergistic interaction
17231,14900,drug_drug,synergistic interaction
17231,15260,drug_drug,synergistic interaction
17231,15171,drug_drug,synergistic interaction
17231,14196,drug_drug,synergistic interaction
17231,14020,drug_drug,synergistic interaction
17231,14696,drug_drug,synergistic interaction
17231,14972,drug_drug,synergistic interaction
17231,14263,drug_drug,synergistic interaction
